# SECTION nodes (mult>=2)
node_id	multiplicity	n_genes	cyclic	is_repeat_m5	n_transcripts	softmask_frac
188228115	2	2	0	0	2	0.0
188231054	2	2	0	0	2	1.0
188231905	2	2	0	0	2	0.0
188252563	2	2	0	0	2	1.0
188254502	2	2	0	0	2	0.0
188264520	2	2	0	0	2	0.0
188267924	2	2	0	0	3	1.0
188267926	2	2	0	0	2	1.0
188267934	2	2	0	0	2	1.0
188268509	2	2	0	0	2	0.5
188270148	2	2	0	0	2	0.0
188273182	2	2	0	0	2	1.0
188276868	2	2	0	0	2	0.0
188277518	2	2	0	0	2	0.0
188282956	2	2	0	0	2	0.0
188299107	2	2	0	0	2	0.0
188301704	2	2	0	0	2	0.0
188317472	2	2	0	0	2	0.0
188343148	2	2	0	0	2	0.0
188345156	2	2	0	0	2	0.0
188347605	2	2	0	0	2	0.5
188347728	2	2	0	0	2	0.0
188352566	2	2	0	0	2	0.0
188358674	2	2	0	0	2	0.5
188365368	2	2	0	0	2	0.0
188365505	2	2	0	0	2	0.0
188365954	2	2	0	0	2	1.0
188366302	2	2	0	0	3	0.0
188366773	2	2	0	0	2	0.0
188366794	2	2	0	0	2	0.0
188368931	2	2	0	0	2	1.0
188382501	2	2	0	0	2	0.0
188388234	2	2	0	0	5	0.0
188396808	2	2	0	0	2	0.0
188403678	2	2	0	0	2	0.0
188414322	2	2	0	0	2	0.0
188415570	2	2	0	0	2	0.0
188428324	2	2	0	0	2	0.0
188429300	2	2	0	0	2	1.0
188446880	2	2	0	0	2	0.0
188448372	2	2	0	0	2	0.0
188450280	2	2	0	0	2	0.0
188451896	2	2	0	0	2	0.0
188451952	2	2	0	0	2	0.0
188452803	2	2	0	0	2	0.0
188458361	2	2	0	0	2	0.0
188464068	2	2	0	0	2	0.0
188464416	2	2	0	0	2	0.0
188465208	2	2	0	0	3	0.0
188466056	2	2	0	0	2	0.0
188469900	2	2	0	0	2	0.0
188470496	2	2	0	0	2	0.0
188480080	2	2	0	0	2	0.0
188480640	2	2	0	0	3	0.0
188483720	2	2	0	0	2	0.0
188485920	2	2	0	0	2	0.0
188498112	2	2	0	0	2	0.0
188510545	2	2	0	0	2	0.0
188513806	2	2	0	0	2	0.0
188530759	2	2	0	0	2	0.0
188530802	2	2	0	0	2	0.0
188533812	2	2	0	0	2	0.0
188534328	2	2	0	0	2	0.0
188536867	2	2	0	0	2	0.0
188539084	2	2	0	0	2	0.0
188539784	2	2	0	0	5	0.0
188543744	2	2	0	0	2	1.0
188545256	2	2	0	0	2	0.0
188546194	2	2	0	0	2	0.0
188546288	2	2	0	0	3	1.0
188546689	2	2	0	0	2	0.0
188551176	2	2	0	0	2	0.0
188553106	2	2	0	0	2	0.0
188556640	2	2	0	0	2	0.0
188559840	2	2	0	0	2	0.0
188560162	2	2	0	0	2	0.0
188562656	2	2	0	0	2	0.0
188563598	2	2	0	0	2	0.0
188567029	2	2	0	0	2	0.0
188568200	2	2	0	0	2	0.0
188576268	2	2	0	0	2	0.0
188579050	2	2	0	0	2	1.0
188589074	2	2	0	0	2	0.0
188595157	2	2	0	0	2	0.0
188600576	2	2	0	0	2	0.0
188604936	2	2	0	0	2	0.0
188608412	2	2	0	0	2	0.0
188608808	2	2	0	0	3	0.0
188610016	2	2	0	0	2	0.0
188620617	2	2	0	0	2	0.0
188622912	2	2	0	0	2	0.0
188626768	2	2	0	0	2	0.0
188629132	2	2	0	0	2	0.0
188636444	2	2	0	0	2	0.0
188644858	2	2	0	0	2	0.0
188651345	2	2	0	0	2	0.0
188653928	2	2	0	0	3	0.0
188653930	2	2	0	0	2	0.0
188666745	2	2	0	0	3	0.0
188668749	2	2	0	0	2	0.0
188669818	2	2	0	0	2	0.0
188670274	2	2	0	0	2	0.0
188672071	2	2	0	0	2	0.0
188676867	2	2	0	0	2	0.0
188678144	2	2	0	0	2	1.0
188678156	2	2	0	0	2	1.0
188679061	2	2	0	0	2	0.0
188680741	2	2	0	0	2	0.0
188681088	2	2	0	0	2	0.0
188682756	2	2	0	0	2	0.0
188685326	2	2	0	0	2	1.0
188686404	2	2	0	0	2	0.0
188689411	2	2	0	0	2	1.0
188690672	2	2	0	0	2	0.0
188690948	2	2	0	0	2	0.0
188691646	2	2	0	0	2	0.0
188694028	2	2	0	0	2	1.0
188694314	2	2	0	0	3	0.0
188695976	2	2	0	0	2	0.0
188699648	2	2	0	0	2	0.0
188700649	2	2	0	0	2	0.0
188707217	2	2	0	0	2	0.0
188710532	2	2	0	0	2	0.0
188711372	2	2	0	0	2	0.0
188714499	2	2	0	0	2	0.0
188715065	2	2	0	0	2	0.0
188715488	2	2	0	0	2	0.0
188715651	2	2	0	0	2	0.0
188718225	2	2	0	0	2	1.0
188719232	2	2	0	0	4	1.0
188719657	2	2	0	0	2	0.0
188720140	2	2	0	0	3	0.0
188720179	2	2	0	0	2	0.0
188720261	2	2	0	0	2	1.0
188722005	2	2	0	0	2	0.0
188726841	2	2	0	0	2	0.0
188727296	2	2	0	0	4	1.0
188727310	2	2	0	0	2	1.0
188728032	2	2	0	0	2	0.0
188730380	2	2	0	0	2	1.0
188730805	2	2	0	0	2	0.0
188731154	2	2	0	0	2	0.0
188731315	2	2	0	0	2	1.0
188732080	2	2	0	0	2	0.0
188732228	2	2	0	0	2	0.0
188735520	2	2	0	0	2	0.0
188738038	2	2	0	0	5	0.0
188742792	2	2	0	0	2	1.0
188743616	2	2	0	0	2	1.0
188761157	2	2	0	0	2	0.0
188761514	2	2	0	0	2	0.0
188776618	2	2	0	0	2	1.0
188777786	2	2	0	0	2	0.0
188779048	2	2	0	0	2	0.0
188784755	2	2	0	0	2	0.0
188818564	2	2	0	0	2	0.0
188861578	2	2	0	0	5	0.0
188867073	2	2	0	0	2	0.0
188876912	2	2	0	0	2	0.0
188877890	2	2	0	0	3	0.0
188888293	2	2	0	0	2	1.0
188888645	2	2	0	0	2	1.0
188891398	2	2	0	0	2	0.0
188915737	2	2	0	0	2	0.0
188953118	2	2	0	0	2	0.0
188973568	2	2	0	0	2	1.0
189014796	2	2	0	0	2	0.0
189026514	2	2	0	0	5	0.0
189035089	2	2	0	0	3	1.0
189043785	2	2	0	0	2	0.0
189043998	2	2	0	0	2	0.0
189047718	2	2	0	0	2	0.0
189065505	2	2	0	0	2	0.0
189065856	2	2	0	0	2	0.0
189071360	2	2	0	0	2	1.0
189076110	2	2	0	0	2	0.0
189080776	2	2	0	0	2	0.0
189085012	2	2	0	0	2	0.0
189089954	2	2	0	0	2	0.0
189092905	2	2	0	0	2	0.0
189108490	2	2	0	0	2	0.0
189109801	2	2	0	0	2	0.0
189109849	2	2	0	0	4	1.0
189128713	2	2	0	0	2	0.0
189222151	2	2	0	0	2	0.0
189224136	2	2	0	0	2	0.0
189237042	2	2	0	0	2	0.0
189238599	2	2	0	0	2	0.0
189239336	2	2	0	0	2	1.0
189243785	2	2	0	0	2	0.0
189256868	2	2	0	0	2	0.0
189268610	2	2	0	0	2	0.0
189270337	2	2	0	0	3	0.0
189276257	2	2	0	0	2	0.0
189278793	2	2	0	0	3	0.0
189302992	2	2	0	0	2	0.0
189342738	2	2	0	0	2	0.0
189342867	2	2	0	0	2	0.0
189342992	2	2	0	0	3	0.0
189344085	2	2	0	0	2	0.0
189344329	2	2	0	0	2	0.0
189350729	2	2	0	0	2	0.0
189352612	2	2	0	0	2	0.0
189434441	2	2	0	0	2	0.0
189435458	2	2	0	0	2	0.0
189441540	2	2	0	0	2	0.0
189448424	2	2	0	0	2	0.0
189473922	2	2	0	0	2	0.0
189473939	2	2	0	0	2	0.0
189483856	2	2	1	1	2	0.0
189485395	2	2	0	0	2	0.0
189486370	2	2	0	0	2	0.0
189487057	2	2	0	0	2	0.0
189488362	2	2	0	0	2	0.0
189488798	2	2	0	0	2	0.0
189496828	2	2	0	0	2	0.0
189501651	2	2	0	0	2	0.0
189502498	2	2	0	0	2	0.0
189504138	2	2	0	0	2	0.0
189505698	2	2	0	0	2	0.0
189506026	2	2	0	0	3	1.0
189506357	2	2	0	0	2	0.0
189511541	2	2	0	0	2	0.0
189512007	2	2	0	0	2	1.0
189514984	2	2	0	0	2	0.0
189527024	2	2	0	0	2	1.0
189528737	2	2	0	0	2	0.0
189543523	2	2	0	0	2	0.0
189570334	2	2	0	0	2	1.0
189572106	2	2	0	0	2	0.0
189573708	2	2	0	0	2	0.0
189588238	2	2	0	0	2	0.0
189591342	2	2	0	0	2	0.0
189593296	2	2	0	0	2	0.0
189594688	2	2	0	0	2	0.0
189602689	2	2	0	0	3	0.0
189604417	2	2	0	0	2	0.0
189609171	2	2	0	0	2	1.0
189610243	2	2	0	0	3	0.0
189613090	2	2	0	0	2	0.0
189620147	2	2	0	0	2	0.0
189620548	2	2	0	0	2	0.0
189621024	2	2	0	0	2	0.0
189626888	2	2	0	0	2	0.0
189627088	2	2	0	0	2	0.0
189627396	2	2	0	0	2	0.0
189633421	2	2	0	0	2	0.0
189648964	2	2	0	0	2	0.0
189649496	2	2	0	0	2	0.0
189649976	2	2	0	0	2	1.0
189650253	2	2	0	0	2	0.0
189650365	2	2	0	0	2	0.0
189650389	2	2	0	0	2	0.0
189650924	2	2	0	0	2	0.0
189652797	2	2	0	0	2	0.0
189659006	2	2	0	0	3	0.0
189659312	2	2	0	0	2	0.0
189676044	2	2	0	0	2	0.0
189678913	2	2	0	0	2	0.0
189692487	2	2	0	0	2	0.0
189695744	2	2	0	0	2	0.0
189696773	2	2	0	0	2	0.0
189697545	2	2	1	1	2	0.0
189697546	2	2	0	0	2	0.0
189698692	2	2	0	0	2	0.0
189699201	2	2	0	0	2	0.0
189699210	2	2	0	0	2	0.0
189700746	2	2	0	0	2	0.0
189701122	2	2	0	0	2	1.0
189702407	2	2	0	0	2	0.0
189702788	2	2	0	0	2	0.0
189708880	2	2	0	0	2	0.0
189711489	2	2	0	0	2	0.0
189718496	2	2	0	0	2	0.0
189719488	2	2	0	0	2	0.0
189722688	2	2	0	0	2	0.0
189725747	2	2	0	0	2	0.0
189738816	2	2	0	0	2	0.0
189741884	2	2	0	0	2	0.0
189743096	2	2	0	0	2	1.0
189744067	2	2	0	0	2	0.0
189745792	2	2	0	0	5	0.0
189746448	2	2	0	0	2	0.0
189750593	2	2	0	0	2	0.0
189757198	2	2	0	0	2	0.0
189758398	2	2	0	0	2	0.0
189763233	2	2	0	0	2	0.0
189765027	2	2	0	0	2	0.0
189768858	2	2	0	0	2	0.0
189771410	2	2	0	0	2	0.0
189777173	2	2	0	0	2	0.0
189779969	2	2	0	0	3	0.0
189783043	2	2	0	0	2	1.0
189785104	2	2	0	0	2	1.0
189787137	2	2	0	0	2	0.0
189789008	2	2	0	0	2	0.0
189791056	2	2	0	0	2	0.0
189791363	2	2	0	0	2	0.0
189793400	2	2	0	0	2	0.0
189793556	2	2	0	0	2	0.0
189794332	2	2	0	0	2	0.0
189796885	2	2	0	0	2	0.0
189799778	2	2	0	0	2	0.0
189828761	2	2	0	0	2	0.0
189830438	2	2	0	0	2	0.0
189838338	2	2	0	0	2	0.0
189838696	2	2	0	0	2	0.0
189849896	2	2	0	0	2	0.0
189854856	2	2	0	0	2	0.0
189876232	2	2	0	0	2	0.0
189880933	2	2	0	0	2	0.0
189895556	2	2	0	0	2	0.0
189903976	2	2	0	0	2	0.0
189907520	2	2	0	0	2	0.0
189917772	2	2	0	0	2	0.0
189941410	2	2	0	0	2	0.0
189942057	2	2	0	0	2	0.0
189945217	2	2	0	0	2	0.0
189958728	2	2	0	0	2	1.0
189980194	2	2	0	0	2	0.0
189981256	2	2	0	0	2	0.0
189981450	2	2	0	0	2	0.0
189982024	2	2	0	0	2	0.0
189983444	2	2	0	0	2	0.0
189984836	2	2	0	0	2	0.0
189985473	2	2	0	0	2	0.0
189985960	2	2	0	0	2	0.0
189986169	2	2	0	0	2	0.0
189988278	2	2	0	0	2	0.0
189989946	2	2	0	0	2	1.0
189993098	2	2	0	0	2	0.0
190005513	2	2	0	0	2	0.0
190006165	2	2	0	0	2	0.0
190008628	2	2	0	0	2	0.0
190009633	2	2	0	0	2	0.0
190013096	2	2	0	0	2	0.0
190019892	2	2	0	0	2	0.0
190021278	2	2	0	0	2	0.0
190021652	2	2	0	0	2	0.0
190025417	2	2	0	0	2	0.0
190029326	2	2	0	0	2	0.0
190030434	2	2	0	0	2	0.0
190035313	2	2	0	0	2	0.0
190036886	2	2	0	0	2	0.0
190037569	2	2	0	0	2	0.0
190043921	2	2	0	0	2	0.0
190045511	2	2	0	0	2	0.0
190045716	2	2	0	0	2	0.0
190046451	2	2	0	0	2	0.0
190048128	2	2	0	0	2	0.0
190053413	2	2	0	0	2	0.0
190053898	2	2	0	0	2	0.0
190071849	2	2	0	0	2	0.0
190077352	2	2	0	0	2	0.0
190090513	2	2	0	0	2	0.0
190092404	2	2	0	0	3	1.0
190092837	2	2	0	0	3	0.0
190094412	2	2	0	0	2	1.0
190094438	2	2	0	0	2	1.0
190098564	2	2	0	0	2	0.0
190101646	2	2	0	0	2	1.0
190102218	2	2	0	0	2	0.0
190102654	2	2	0	0	4	1.0
190102657	2	2	0	0	2	0.0
190102804	2	2	0	0	2	0.0
190107604	2	2	0	0	2	0.0
190108131	2	2	0	0	2	0.0
190110749	2	2	0	0	2	0.0
190111321	2	2	0	0	2	0.0
190112771	2	2	0	0	2	0.0
190114150	2	2	0	0	2	0.0
190129448	2	2	0	0	2	0.0
190130856	2	2	0	0	2	0.0
190137732	2	2	0	0	2	1.0
190140158	2	2	0	0	2	0.0
190152194	2	2	0	0	2	0.0
190154409	2	2	0	0	5	0.0
190158053	2	2	0	0	3	0.0
190158149	2	2	0	0	2	0.0
190159261	2	2	0	0	2	0.0
190163357	2	2	0	0	2	0.0
190171681	2	2	0	0	3	0.0
190178293	2	2	0	0	2	1.0
190211222	2	2	0	0	2	0.0
190217684	2	2	0	0	2	0.0
190220954	2	2	0	0	2	0.0
190227081	2	2	0	0	2	0.0
190227317	2	2	0	0	2	0.0
190232669	2	2	0	0	2	0.0
190242657	2	2	0	0	2	0.0
190246472	2	2	0	0	2	0.0
190249513	2	2	0	0	2	0.0
190254626	2	2	0	0	2	0.0
190267416	2	2	0	0	2	0.0
190275202	2	2	0	0	2	0.0
190281228	2	2	0	0	5	0.0
190282056	2	2	0	0	2	0.0
190286365	2	2	1	1	2	0.0
190291604	2	2	0	0	2	0.0
190293993	2	2	0	0	2	0.0
190294344	2	2	0	0	2	0.0
190294422	2	2	0	0	2	0.0
190297244	2	2	0	0	2	0.0
190297509	2	2	0	0	2	0.0
190298706	2	2	0	0	2	0.0
190299648	2	2	0	0	2	0.0
190304276	2	2	0	0	2	0.0
190304594	2	2	0	0	2	0.0
190305351	2	2	0	0	3	0.0
190315604	2	2	0	0	2	0.0
190315712	2	2	0	0	2	0.0
190318678	2	2	0	0	2	0.0
190349864	2	2	0	0	3	0.0
190351168	2	2	0	0	2	0.0
190351522	2	2	0	0	2	0.0
190364994	2	2	0	0	2	0.0
190376553	2	2	0	0	2	0.0
190389416	2	2	0	0	2	0.0
190390820	2	2	0	0	2	0.0
190397782	2	2	0	0	2	0.0
190408541	2	2	0	0	2	0.0
190420057	2	2	0	0	2	0.0
190423635	2	2	0	0	2	0.0
190478820	2	2	0	0	2	0.0
190482085	2	2	0	0	2	0.0
190488964	2	2	0	0	2	0.0
190490769	2	2	0	0	2	0.0
190495146	2	2	0	0	4	0.0
190534344	2	2	0	0	2	0.0
190549954	2	2	0	0	2	0.0
190550374	2	2	0	0	2	0.0
190552713	2	2	0	0	2	0.0
190554440	2	2	0	0	2	0.0
190554656	2	2	0	0	2	0.0
190555130	2	2	0	0	2	0.0
190578248	2	2	0	0	2	0.0
190580858	2	2	0	0	2	0.0
190590030	2	2	0	0	2	1.0
190600080	2	2	0	0	2	0.0
190612548	2	2	0	0	2	0.0
190614144	2	2	0	0	2	0.0
190628912	2	2	0	0	2	0.0
190630736	2	2	0	0	2	0.0
190637896	2	2	0	0	2	0.0
190638592	2	2	0	0	2	0.0
190644756	2	2	0	0	2	0.0
190649172	2	2	0	0	2	1.0
190650276	2	2	0	0	2	0.0
190651992	2	2	0	0	2	0.0
190653609	2	2	0	0	2	0.0
190656514	2	2	0	0	2	1.0
190661767	2	2	0	0	2	0.0
190663320	2	2	0	0	2	0.0
190663585	2	2	0	0	2	0.0
190664976	2	2	0	0	2	0.0
190667086	2	2	0	0	2	0.0
190670346	2	2	0	0	2	0.0
190671669	2	2	0	0	2	0.0
190674142	2	2	0	0	2	0.0
190676468	2	2	0	0	2	0.0
190678629	2	2	0	0	2	0.0
190682261	2	2	0	0	2	0.0
190682672	2	2	0	0	2	0.0
190685498	2	2	0	0	2	0.0
190687124	2	2	0	0	2	0.0
190687780	2	2	0	0	2	0.0
190696860	2	2	0	0	2	0.0
190697608	2	2	0	0	2	0.0
190698065	2	2	0	0	2	0.0
190699348	2	2	0	0	2	0.5
190705106	2	2	0	0	2	0.0
190705636	2	2	0	0	2	0.0
190706805	2	2	0	0	2	0.0
190707113	2	2	0	0	2	0.0
190709504	2	2	0	0	2	1.0
190710240	2	2	0	0	2	0.0
190718537	2	2	0	0	2	0.0
190718609	2	2	0	0	2	0.0
190720597	2	2	0	0	2	0.0
190724754	2	2	0	0	2	0.0
190727219	2	2	0	0	2	0.0
190727301	2	2	0	0	2	0.0
190729074	2	2	0	0	2	0.0
190733981	2	2	0	0	2	0.0
190738737	2	2	0	0	2	0.0
190740318	2	2	0	0	2	0.0
190743378	2	2	0	0	2	0.0
190743971	2	2	0	0	2	0.0
190746120	2	2	0	0	2	0.0
190746258	2	2	0	0	2	0.0
190748586	2	2	0	0	2	0.0
190751060	2	2	0	0	2	0.0
190751673	2	2	0	0	2	0.0
190751906	2	2	0	0	2	0.0
190752058	2	2	0	0	2	0.0
190752082	2	2	0	0	2	0.0
190757338	2	2	0	0	2	0.0
190764344	2	2	0	0	2	0.0
190764385	2	2	0	0	2	0.0
190767856	2	2	0	0	2	0.0
190768200	2	2	0	0	2	0.0
190768968	2	2	0	0	2	0.0
190769573	2	2	0	0	2	0.0
190769813	2	2	0	0	2	0.0
190769853	2	2	0	0	2	0.0
190773204	2	2	0	0	2	0.0
190778676	2	2	0	0	2	0.0
190782468	2	2	0	0	2	1.0
190783492	2	2	0	0	2	0.0
190785545	2	2	0	0	2	0.0
190789394	2	2	0	0	3	0.0
190791712	2	2	0	0	2	1.0
190792834	2	2	0	0	5	0.0
190794370	2	2	0	0	2	0.0
190796684	2	2	0	0	2	0.0
190798152	2	2	1	1	2	0.0
190801945	2	2	0	0	3	0.0
190805252	2	2	0	0	2	0.0
190805562	2	2	0	0	2	0.0
190806017	2	2	0	0	2	0.0
190815673	2	2	0	0	2	0.0
190816801	2	2	0	0	2	0.0
190818606	2	2	0	0	2	0.0
190819032	2	2	0	0	2	0.0
190819580	2	2	0	0	2	0.0
190820596	2	2	1	1	2	0.0
190821182	2	2	0	0	2	0.0
190822782	2	2	0	0	2	0.0
190823340	2	2	0	0	2	0.0
190824512	2	2	0	0	2	0.0
190828300	2	2	0	0	2	0.0
190829484	2	2	0	0	2	0.0
190829569	2	2	0	0	2	0.0
190830256	2	2	0	0	5	0.0
190835024	2	2	0	0	2	0.0
190940704	2	2	0	0	2	0.0
190976293	2	2	0	0	2	0.0
190985316	2	2	1	1	2	0.0
190988946	2	2	0	0	2	0.0
191015081	2	2	0	0	2	0.0
191034533	2	2	0	0	2	0.0
191056003	2	2	0	0	2	0.0
191056385	2	2	0	0	2	0.0
191058368	2	2	0	0	2	0.0
191060264	2	2	0	0	2	0.0
191083812	2	2	0	0	2	0.0
191111250	2	2	0	0	2	0.0
191146260	2	2	0	0	2	0.0
191150909	2	2	0	0	3	0.0
191182906	2	2	0	0	2	0.0
191184884	2	2	0	0	2	0.0
191184896	2	2	0	0	2	0.0
191206994	2	2	0	0	2	0.0
191207001	2	2	0	0	2	1.0
191227809	2	2	0	0	2	0.0
191255054	2	2	0	0	2	0.0
191264702	2	2	0	0	2	1.0
191273318	2	2	0	0	2	0.0
191276345	2	2	0	0	2	0.0
191276902	2	2	0	0	2	0.0
191336261	2	2	0	0	2	0.0
191336531	2	2	0	0	2	0.0
191341205	2	2	0	0	2	0.0
191363530	2	2	0	0	2	0.0
191364016	2	2	0	0	2	0.0
191376976	2	2	0	0	2	0.0
191398400	2	2	0	0	2	1.0
191407497	2	2	0	0	2	0.0
191409811	2	2	0	0	2	0.0
191418269	2	2	0	0	2	0.0
191444010	2	2	0	0	2	0.0
191449654	2	2	0	0	2	0.0
191452549	2	2	0	0	2	0.0
191454726	2	2	0	0	2	0.0
191456873	2	2	0	0	2	0.0
191460682	2	2	0	0	2	0.0
191488128	2	2	0	0	2	0.0
191488288	2	2	0	0	2	0.0
191494001	2	2	0	0	2	0.0
191513869	2	2	0	0	2	0.0
191526100	2	2	0	0	2	0.0
191540882	2	2	0	0	2	0.0
191555686	2	2	0	0	2	0.0
191582808	2	2	0	0	2	0.0
191593744	2	2	0	0	2	0.0
191627219	2	2	0	0	2	0.0
191673768	2	2	0	0	2	0.0
191677760	2	2	0	0	2	0.0
191680141	2	2	0	0	2	0.0
191683977	2	2	0	0	2	0.0
191690676	2	2	0	0	2	0.0
191703554	2	2	0	0	2	0.0
191706323	2	2	0	0	2	1.0
191707392	2	2	0	0	2	0.0
191713865	2	2	0	0	5	0.0
191719096	2	2	0	0	2	0.0
191723845	2	2	0	0	2	0.0
191734484	2	2	0	0	2	0.0
191735616	2	2	0	0	2	0.0
191775954	2	2	0	0	3	0.0
191791912	2	2	0	0	2	0.0
191792355	2	2	0	0	2	0.0
191794697	2	2	0	0	2	0.0
191801076	2	2	0	0	2	0.0
191802946	2	2	0	0	2	0.0
191821385	2	2	0	0	2	0.0
191861482	2	2	0	0	2	0.0
191888336	2	2	0	0	2	0.0
191892492	2	2	0	0	2	1.0
191949108	2	2	0	0	2	0.0
191957331	2	2	0	0	2	0.0
191992930	2	2	0	0	2	0.0
192001299	2	2	0	0	2	0.0
192022677	2	2	0	0	2	0.0
192024904	2	2	0	0	2	0.0
192037392	2	2	0	0	2	0.0
192040580	2	2	0	0	2	0.0
192053843	2	2	0	0	2	0.0
192079827	2	2	0	0	2	0.0
192080238	2	2	0	0	2	0.0
192084053	2	2	0	0	2	0.0
192087160	2	2	0	0	2	0.0
192098253	2	2	0	0	2	0.0
192101916	2	2	0	0	2	0.0
192102272	2	2	0	0	3	0.0
192102286	2	2	0	0	2	0.0
192117021	2	2	0	0	2	0.0
192117538	2	2	0	0	2	0.0
192124096	2	2	0	0	2	0.0
192127181	2	2	0	0	2	0.0
192127203	2	2	0	0	2	0.0
192129073	2	2	0	0	3	0.0
192133258	2	2	0	0	2	0.0
192135274	2	2	0	0	2	0.0
192141194	2	2	0	0	2	0.0
192145168	2	2	0	0	2	0.0
192149496	2	2	0	0	3	0.0
192151616	2	2	0	0	2	1.0
192169730	2	2	0	0	2	0.0
192180241	2	2	0	0	3	0.0
192183969	2	2	0	0	2	0.0
192186713	2	2	0	0	2	0.0
192186786	2	2	0	0	3	0.0
192188580	2	2	0	0	2	1.0
192192649	2	2	0	0	2	0.0
192196688	2	2	0	0	2	0.0
192196917	2	2	0	0	2	0.0
192198803	2	2	0	0	2	0.0
192198818	2	2	0	0	2	0.0
192198916	2	2	0	0	2	0.0
192203602	2	2	0	0	2	0.0
192205580	2	2	0	0	5	0.0
192205797	2	2	0	0	2	0.0
192214547	2	2	0	0	3	0.0
192225444	2	2	0	0	2	0.0
192227152	2	2	0	0	2	0.0
192228266	2	2	0	0	2	0.0
192231232	2	2	0	0	2	1.0
192232420	2	2	0	0	2	0.0
192232936	2	2	0	0	2	0.0
192234057	2	2	0	0	2	1.0
192242770	2	2	0	0	2	0.0
192243858	2	2	0	0	4	0.0
192247418	2	2	0	0	4	0.0
192248403	2	2	0	0	2	0.0
192251601	2	2	0	0	3	0.0
192254309	2	2	0	0	2	0.0
192256234	2	2	0	0	2	0.0
192266509	2	2	0	0	2	0.0
192271392	2	2	0	0	2	0.0
192274009	2	2	0	0	2	0.0
192277709	2	2	0	0	2	0.0
192277998	2	2	0	0	2	0.0
192280018	2	2	0	0	2	0.0
192281155	2	2	0	0	2	0.0
192313269	2	2	0	0	2	1.0
192313270	2	2	0	0	2	1.0
192317258	2	2	0	0	2	0.0
192329747	2	2	0	0	2	0.0
192331413	2	2	0	0	2	0.0
192343781	2	2	0	0	2	0.0
192348744	2	2	0	0	2	0.0
192352256	2	2	0	0	2	1.0
192354117	2	2	0	0	2	0.0
192368381	2	2	0	0	2	0.0
192368969	2	2	0	0	2	0.0
192369174	2	2	0	0	2	0.0
192371886	2	2	0	0	2	0.0
192379555	2	2	0	0	2	0.0
192380246	2	2	0	0	2	0.0
192380851	2	2	0	0	3	0.0
192386096	2	2	0	0	2	0.0
192388997	2	2	0	0	2	0.0
192389430	2	2	1	1	2	0.0
192390224	2	2	0	0	2	0.0
192391393	2	2	0	0	2	0.0
192391722	2	2	0	0	2	0.0
192392018	2	2	0	0	2	0.0
192394369	2	2	0	0	2	0.0
192395504	2	2	0	0	2	0.0
192401992	2	2	0	0	2	0.0
192402889	2	2	0	0	2	0.0
192404972	2	2	0	0	2	0.0
192407444	2	2	0	0	2	0.0
192408256	2	2	0	0	2	0.0
192409468	2	2	0	0	3	0.0
192410944	2	2	0	0	2	0.0
192411808	2	2	0	0	2	0.0
192413924	2	2	0	0	2	0.0
192415633	2	2	0	0	2	0.0
192416394	2	2	0	0	2	0.0
192431418	2	2	0	0	2	0.0
192446617	2	2	0	0	2	0.0
192446796	2	2	0	0	2	0.0
192448741	2	2	0	0	2	0.0
192450632	2	2	0	0	2	1.0
192451146	2	2	0	0	2	0.0
192455208	2	2	0	0	4	1.0
192455842	2	2	0	0	3	1.0
192461346	2	2	0	0	2	0.0
192467177	2	2	0	0	2	0.0
192467626	2	2	0	0	2	0.0
192467741	2	2	0	0	2	1.0
192472365	2	2	0	0	2	0.0
192473644	2	2	0	0	2	0.0
192475011	2	2	0	0	2	0.0
192483861	2	2	0	0	2	0.0
192488997	2	2	0	0	2	1.0
192491133	2	2	0	0	2	0.0
192496992	2	2	0	0	2	0.0
192497925	2	2	0	0	2	0.0
192499021	2	2	0	0	2	0.0
192500904	2	2	0	0	3	0.0
192501160	2	2	0	0	2	0.0
192516226	2	2	0	0	2	0.0
192521429	2	2	0	0	2	0.0
192521829	2	2	0	0	2	0.0
192522541	2	2	0	0	2	0.0
192525009	2	2	0	0	2	0.0
192528464	2	2	0	0	2	0.0
192531840	2	2	0	0	2	0.0
192536201	2	2	0	0	2	0.0
192538798	2	2	0	0	2	0.0
192539214	2	2	0	0	2	0.0
192539540	2	2	0	0	2	0.0
192541192	2	2	0	0	2	0.0
192543758	2	2	0	0	2	0.0
192563872	2	2	0	0	2	0.0
192565898	2	2	0	0	2	0.0
192569168	2	2	0	0	2	0.0
192574791	2	2	0	0	2	0.0
192577548	2	2	0	0	2	0.0
192578274	2	2	0	0	2	1.0
192578578	2	2	0	0	2	1.0
192580291	2	2	0	0	2	0.0
192581121	2	2	0	0	2	0.0
192581192	2	2	0	0	2	0.0
192581394	2	2	0	0	2	1.0
192581929	2	2	0	0	2	0.0
192583744	2	2	0	0	2	1.0
192585866	2	2	0	0	2	0.5
192587013	2	2	0	0	2	0.0
192587779	2	2	0	0	3	0.0
192587848	2	2	0	0	2	1.0
192604964	2	2	0	0	2	0.0
192605688	2	2	0	0	2	0.0
192609760	2	2	0	0	2	0.0
192610036	2	2	0	0	2	0.0
192619418	2	2	0	0	2	0.0
192620674	2	2	0	0	2	0.0
192622149	2	2	0	0	2	0.0
192623363	2	2	0	0	2	0.0
192623908	2	2	0	0	2	0.0
192630248	2	2	0	0	2	0.0
